label,contour_area,perimeter,texture_0,texture_1,texture_2,texture_3,texture_4,texture_5,texture_6,texture_7,texture_8,vein_structure,size,hue,saturation,value
Thuth (39),2.5,7.414213538169861,0,46,0,1098,0,2178,0,1102,45752,89.2367865114796,50176,0.0,0.0,113.8443678252551
Thuth (4),3.0,8.0,0,21,0,837,0,1883,0,879,46556,71.43923389668367,50176,0.0,0.0,93.59723772321429
Thuth (40),133.0,77.25483286380768,0,10,0,355,0,513,0,336,48962,27.280771683673468,50176,0.0,0.0,143.73734454719389
Thuth (41),133.0,77.25483286380768,0,10,0,355,0,513,0,336,48962,27.280771683673468,50176,0.0,0.0,143.73734454719389
Thuth (42),20.0,25.313708186149597,1,56,0,1079,0,1919,0,1134,45987,80.75474330357143,50176,0.0,0.0,109.54490194515306
Thuth (43),0.0,0.0,2,29,0,581,0,1089,0,563,47912,44.75306919642857,50176,0.0,0.0,173.16276705994898
Thuth (44),0.5,3.414213538169861,0,30,0,594,0,1036,0,574,47942,45.291772959183675,50176,0.0,0.0,175.32774633290816
Thuth (5),18.0,28.14213538169861,1,26,0,458,0,1043,0,449,48199,40.10801977040816,50176,0.0,0.0,173.3253946109694
Thuth (6),125.5,78.18376541137695,0,6,0,344,0,479,0,319,49028,26.925023915816325,50176,0.0,0.0,143.27995455994898
Thuth (7),49729.0,892.0,0,10,0,609,0,1883,0,636,47038,49.60648517219388,50176,0.0,0.0,159.8679647640306
Thuth (8),125.5,78.18376541137695,0,6,0,344,0,479,0,319,49028,26.925023915816325,50176,0.0,0.0,143.27995455994898
Thuth (9),816.0,182.8528118133545,0,13,0,650,0,1381,0,696,47436,52.950514190051024,50176,0.0,0.0,170.9977877869898
Todri lila (1),5.5,10.242640614509583,0,6,0,196,0,595,0,161,49218,17.518036511479593,50176,0.0,0.0,20.181062659438776
Todri lila (11),0.0,0.0,1,28,0,595,0,1839,0,659,47054,54.84614158163265,50176,0.0,0.0,118.92139668367346
Todri lila (12),19.0,17.656854152679443,1,34,0,514,0,1303,0,550,47774,43.14204001913265,50176,0.0,0.0,79.24027423469387
Todri lila (13),591.0,114.62741661071777,0,14,0,919,0,1691,0,972,46580,73.84307238520408,50176,0.0,0.0,142.04500159438774
Todri lila (14),0.0,2.0,2,40,0,964,0,1916,0,968,46286,80.71408641581633,50176,0.0,0.0,64.3344427614796
Todri lila (15),2.5,7.414213538169861,0,24,0,564,0,1701,0,608,47279,45.75932716836735,50176,0.0,0.0,107.24778778698979
Todri lila (16),0.0,0.0,1,9,0,802,0,1754,0,823,46787,65.1577447385204,50176,0.0,0.0,151.10640545280611
Todri lila (17),38898.5,1336.658941268921,0,15,0,378,0,1508,0,407,47868,35.361328125,50176,0.0,0.0,188.27696508290816
Todri lila (18),0.0,0.0,1,50,0,1324,0,2676,0,1544,44581,102.95848612882654,50176,0.0,0.0,168.1365593112245
Todri lila (19),3565.0,523.882249712944,0,23,0,389,0,957,0,333,48474,29.527064732142858,50176,0.0,0.0,35.401985012755105
Todri lila (20),4.0,10.0,0,54,0,1095,0,2519,0,1166,45342,94.26299426020408,50176,0.0,0.0,86.65507413903062
Todri lila (21),14.0,14.828427076339722,0,18,0,759,0,1507,0,810,47082,62.09323182397959,50176,0.0,0.0,126.90031090561224
Todri lila (22),12.0,15.656854152679443,0,31,0,1149,0,2001,0,1151,45844,89.36892139668367,50176,0.0,0.0,81.95412149234694
Todri lila (23),483.0,127.25483298301697,0,6,0,348,0,1466,0,362,47994,29.5931321747449,50176,0.0,0.0,197.98379703443877
Todri lila (24),43594.0,1504.9015823602676,0,3,0,220,0,1358,0,230,48365,20.94337930484694,50176,0.0,0.0,224.10584741709184
Todri lila (25),0.0,2.0,1,15,0,346,0,859,0,354,48601,27.1842115752551,50176,0.0,0.0,69.90951849489795
Todri lila (26),0.0,2.0,2,40,0,964,0,1916,0,968,46286,80.71408641581633,50176,0.0,0.0,64.3344427614796
Todri lila (27),11.5,15.071067690849304,0,34,0,716,0,1910,0,725,46791,58.01737882653061,50176,0.0,0.0,130.02072704081633
Todri lila (28),14.5,16.242640614509583,0,67,0,1485,0,2739,0,1567,44318,114.04257015306122,50176,0.0,0.0,91.17307079081633
Todri lila (29),267.0,131.4558435678482,0,5,0,126,0,612,0,113,49320,13.670878507653061,50176,0.0,0.0,22.554408482142858
Todri lila (30),1.5,5.414213538169861,0,24,0,567,0,1424,0,615,47546,47.55331234056123,50176,0.0,0.0,121.95033482142857
Todri lila (31),545.5,150.6690467596054,0,13,0,408,0,1195,0,364,48196,35.48329878826531,50176,0.0,0.0,52.16278698979592
Todri lila (32),167.5,85.35533857345581,0,11,0,230,0,740,0,219,48976,18.981684470663264,50176,0.0,0.0,32.911750637755105
Todri lila (33),1.5,5.414213538169861,0,31,0,480,0,1259,0,445,47961,38.78158880739796,50176,0.0,0.0,46.526725924744895
Todri lila (34),4012.5,621.1787127256393,1,81,0,1348,0,3335,0,1459,43952,112.6805644132653,50176,0.0,0.0,109.2348931760204
Todri lila (35),0.0,4.0,0,32,0,446,0,1493,0,449,47756,36.499720982142854,50176,0.0,0.0,134.37609614158163
Todri lila (36),34328.0,2111.650922894478,0,17,0,469,0,1457,0,473,47760,36.006756218112244,50176,0.0,0.0,179.11900111607142
Todri lila (37),0.5,3.414213538169861,0,39,0,933,0,1809,0,930,46465,72.75041852678571,50176,0.0,0.0,105.89086415816327
Todri lila (38),9.0,12.828427076339722,0,17,0,897,0,1505,0,1001,46756,66.91107302295919,50176,0.0,0.0,64.47674186862245
Todri lila (39),3354.5,479.899494767189,0,20,0,315,0,1279,0,335,48227,30.751853475765305,50176,0.0,0.0,85.90800382653062
Todri lila (40),6.5,12.242640614509583,0,15,0,731,0,1487,0,736,47207,57.45834661989796,50176,0.0,0.0,80.37866709183673
Todri lila (41),6.5,12.242640614509583,0,15,0,731,0,1487,0,736,47207,57.45834661989796,50176,0.0,0.0,80.37866709183673
Todri lila (42),4077.0,698.0487703084946,0,29,0,645,0,1908,0,702,46892,56.741768973214285,50176,0.0,0.0,82.65037069515306
Todri lila (43),0.5,3.414213538169861,0,20,0,434,0,1455,0,427,47840,36.748744419642854,50176,0.0,0.0,177.23353794642858
Todri lila (44),34328.0,2111.650922894478,0,17,0,469,0,1457,0,473,47760,36.006756218112244,50176,0.0,0.0,179.11900111607142
Tohlab (1),0.0,2.0,0,94,0,1509,0,2481,0,1450,44642,109.92606026785714,50176,0.0,0.0,104.45770886479592
Tohlab (11),36.5,25.071067690849304,0,16,0,631,0,1192,0,611,47726,50.78553491709184,50176,0.0,0.0,108.71143574617346
Tohlab (12),51.0,30.485281229019165,0,17,0,730,0,1454,0,772,47203,62.80980947066327,50176,0.0,0.0,140.12904575892858
Tohlab (13),1.5,5.414213538169861,0,58,0,1497,0,2909,0,1473,44239,120.35455197704081,50176,0.0,0.0,126.97654257015306
Tohlab (14),30160.5,1046.388952255249,0,1,0,435,0,701,0,459,48580,35.85429288903061,50176,0.0,0.0,152.96645806760205
Tohlab (15),4.0,10.828427076339722,0,30,0,941,0,1789,0,970,46446,77.66990194515306,50176,0.0,0.0,132.86670918367346
Tohlab (16),87.5,44.3847758769989,0,7,0,160,0,174,0,130,49705,10.169304049744898,50176,0.0,0.0,5.5649115114795915
Tohlab (17),0.0,0.0,0,0,0,0,0,0,0,0,50176,0.0,50176,0.0,0.0,0.0
Tohlab (18),3.5,8.242640614509583,1,35,0,867,0,1554,0,829,46890,69.36065051020408,50176,0.0,0.0,116.77674585459184
Tohlab (19),18.5,20.242640614509583,1,64,0,1168,0,2355,0,1325,45263,94.49677136479592,50176,0.0,0.0,102.41978236607143
Tohlab (20),3.0,6.828427076339722,0,4,0,142,0,165,0,131,49734,9.986348054846939,50176,0.0,0.0,12.573142538265307
Tohlab (21),0.0,2.0,0,71,0,1537,0,3059,0,1583,43926,124.74549585459184,50176,0.0,0.0,108.94013073979592
Tohlab (22),2112.5,186.81118190288544,0,7,0,554,0,1435,0,552,47628,46.05408960459184,50176,0.0,0.0,152.7835020727041
Tohlab (23),276.5,167.43859910964966,0,17,0,671,0,1317,0,655,47516,55.34418845663265,50176,0.0,0.0,76.36888153698979
Tohlab (24),0.5,3.414213538169861,0,46,0,905,0,1574,0,881,46770,70.46855070153062,50176,0.0,0.0,116.97494818239795
Tohlab (25),3.5,7.414213538169861,0,22,0,896,0,1647,0,921,46690,72.0084303252551,50176,0.0,0.0,118.86549346301021
Tohlab (26),9582.5,860.9675973653793,0,2,0,247,0,486,0,235,49206,22.996552136479593,50176,0.0,0.0,50.62798947704081
Tohlab (27),20.5,21.071067571640015,0,62,0,1064,0,2240,0,1094,45716,85.17109773596938,50176,0.0,0.0,125.5078125
Tohlab (28),61.5,40.72792184352875,1,69,0,1401,0,3115,0,1614,43976,113.07188695790816,50176,0.0,0.0,155.36521444515307
Tohlab (29),3.0,8.828427076339722,0,83,0,1472,0,2919,0,1642,44060,115.24194834183673,50176,0.0,0.0,134.15756536989795
Tohlab (30),20.5,21.071067571640015,0,62,0,1064,0,2240,0,1094,45716,85.17109773596938,50176,0.0,0.0,125.5078125
Tohlab (31),11.5,18.242640614509583,1,83,0,1365,0,2743,0,1450,44534,105.42839205994898,50176,0.0,0.0,137.03404017857142
Tohlab (32),0.5,3.414213538169861,0,46,0,905,0,1574,0,881,46770,70.46855070153062,50176,0.0,0.0,116.97494818239795
Tohlab (33),20.5,21.071067571640015,0,62,0,1064,0,2240,0,1094,45716,85.17109773596938,50176,0.0,0.0,125.5078125
Tohlab (34),61.5,40.72792184352875,1,69,0,1401,0,3115,0,1614,43976,113.07188695790816,50176,0.0,0.0,155.36521444515307
Tohlab (35),4372.0,461.90663516521454,0,13,0,556,0,1603,0,558,47446,48.12250876913265,50176,0.0,0.0,164.58924585459184
Tohlab (36),20.5,21.071067571640015,0,62,0,1064,0,2240,0,1094,45716,85.17109773596938,50176,0.0,0.0,125.5078125
Tohlab (37),3.0,8.828427076339722,0,83,0,1472,0,2919,0,1642,44060,115.24194834183673,50176,0.0,0.0,134.15756536989795
Tohlab (38),0.0,0.0,0,0,0,0,0,0,0,0,50176,0.0,50176,0.0,0.0,0.0
Tohlab (39),9564.5,870.2813057899475,0,2,0,257,0,484,0,241,49192,23.189672353316325,50176,0.0,0.0,50.5517578125
Tohlab (40),9564.5,870.2813057899475,0,2,0,257,0,484,0,241,49192,23.189672353316325,50176,0.0,0.0,50.5517578125
Tohlab (41),0.5,3.414213538169861,0,46,0,905,0,1574,0,881,46770,70.46855070153062,50176,0.0,0.0,116.97494818239795
Tohlab (42),22.5,26.242640614509583,0,17,0,804,0,1812,0,822,46721,71.3070990114796,50176,0.0,0.0,102.41470025510205
Tohlab (43),20.5,18.242640614509583,0,24,0,690,0,1099,0,649,47714,52.330496651785715,50176,0.0,0.0,88.82513552295919
Tohlab (44),1.5,7.414213538169861,0,42,0,954,0,2305,0,1060,45815,74.56473214285714,50176,0.0,0.0,181.8277662627551
Trepatra (1),3942.5,287.3797231912613,0,10,0,259,0,441,0,246,49220,20.562220982142858,50176,0.0,0.0,43.82304288903061
Trepatra (11),93.0,73.11269760131836,0,27,0,590,0,1030,0,606,47923,43.70107222576531,50176,0.0,0.0,53.09281329719388
Trepatra (12),204.5,104.87005722522736,0,0,0,23,0,74,0,19,50060,2.6579440369897958,50176,0.0,0.0,1.2908561862244898
Trepatra (13),40248.0,1987.259007692337,0,22,0,1010,0,2765,0,1127,45252,93.07378029336735,50176,0.0,0.0,163.54741310586735
Trepatra (14),48061.5,1099.3797229528427,0,14,0,656,0,1925,0,719,46862,54.820731026785715,50176,0.0,0.0,203.8739636479592
Trepatra (15),25.5,26.242640614509583,0,31,0,1048,0,1986,0,1063,46048,87.85445232780613,50176,0.0,0.0,93.80052216198979
Trepatra (16),14.0,16.82842707633972,0,27,0,931,0,2149,0,1155,45914,80.4752272002551,50176,0.0,0.0,114.96751434948979
Trepatra (17),3.5,7.414213538169861,1,41,0,1225,0,2631,0,1325,44953,100.72235730229592,50176,0.0,0.0,137.49651227678572
Trepatra (18),1.0,4.0,1,25,0,431,0,730,0,400,48589,32.088448660714285,50176,0.0,0.0,27.438317123724488
Trepatra (19),7.0,10.828427076339722,0,68,0,1236,0,2498,0,1317,45057,100.75284996811224,50176,0.0,0.0,92.45884486607143
Trepatra (20),354.0,77.79898941516876,0,4,0,658,0,1575,0,825,47114,58.39345503826531,50176,0.0,0.0,168.02475286989795
Trepatra (21),15.5,16.242640614509583,0,84,0,1906,0,3739,0,2209,42238,148.14353475765307,50176,0.0,0.0,155.08061623086735
Trepatra (22),406.0,93.79898953437805,0,13,0,425,0,1731,0,409,47598,41.444614955357146,50176,0.0,0.0,182.55450813137756
Trepatra (23),81.0,45.3137081861496,0,21,0,911,0,1587,0,927,46730,71.15463568239795,50176,0.0,0.0,113.38697783801021
Trepatra (24),3.0,6.828427076339722,1,87,0,1788,0,3591,0,1980,42729,141.3182597257653,50176,0.0,0.0,136.06335698341837
Trepatra (25),49729.0,892.0,0,14,0,443,0,1541,0,440,47738,35.86953922193877,50176,0.0,0.0,173.51851482780611
Trepatra (26),49729.0,892.0,0,14,0,443,0,1541,0,440,47738,35.86953922193877,50176,0.0,0.0,173.51851482780611
Trepatra (27),49729.0,892.0,0,15,0,507,0,1628,0,536,47490,37.953204719387756,50176,0.0,0.0,171.8312539859694
Trepatra (28),49729.0,892.0,0,5,0,410,0,1460,0,413,47888,32.10369499362245,50176,0.0,0.0,134.7165975765306
Trepatra (29),49729.0,892.0,0,15,0,507,0,1628,0,536,47490,37.953204719387756,50176,0.0,0.0,171.8312539859694
Trepatra (30),1131.5,142.18376529216766,0,14,0,532,0,1559,0,553,47518,45.474728954081634,50176,0.0,0.0,165.54468271683675
Trepatra (31),29549.5,1821.1240124702454,0,8,0,502,0,1247,0,487,47932,37.15023118622449,50176,0.0,0.0,152.22446986607142
Trepatra (32),227.5,110.32590079307556,0,8,0,202,0,190,0,196,49580,11.597377232142858,50176,0.0,0.0,4.497668207908164
Trepatra (33),0.0,0.0,0,0,0,0,0,0,0,0,50176,0.0,50176,0.0,0.0,0.0
Trepatra (34),291.5,95.21320307254791,1,6,0,150,0,466,0,126,49427,14.453523596938776,50176,0.0,0.0,10.784239477040817
Trepatra (35),2.0,8.828427076339722,0,8,0,291,0,565,0,258,49054,22.010622608418366,50176,0.0,0.0,20.699437978316325
Trepatra (36),866.5,234.20815110206604,0,4,0,210,0,358,0,190,49414,17.27409518494898,50176,0.0,0.0,15.973074776785714
Trepatra (37),155.5,90.52691125869751,0,71,0,1690,0,3443,0,1924,43048,133.63919005102042,50176,0.0,0.0,152.45316485969389
Trepatra (38),4.5,13.41421353816986,0,30,0,1173,0,2272,0,1161,45540,93.70396205357143,50176,0.0,0.0,133.62394371811226
Trepatra (39),49310.0,929.5979787111282,0,7,0,438,0,1521,0,482,47728,33.82144850127551,50176,0.0,0.0,218.92209422831633
Trepatra (40),15.0,19.656854152679443,0,43,0,1435,0,3236,0,1661,43801,125.08091517857143,50176,0.0,0.0,155.5176777742347
Trepatra (41),778.0,164.02438485622406,0,25,0,985,0,1906,0,1028,46232,80.0229193239796,50176,0.0,0.0,137.36945950255102
Trepatra (42),207.5,83.69848394393921,0,18,0,917,0,1804,0,985,46452,74.61047114158163,50176,0.0,0.0,142.42107780612244
Trepatra (43),94.0,61.31370830535889,0,28,0,784,0,1656,0,774,46934,65.244140625,50176,0.0,0.0,108.76733896683673
Trepatra (44),48.0,28.485281229019165,0,15,0,585,0,1481,0,579,47516,51.55801578443877,50176,0.0,0.0,114.59652024872449
Tukham malanga (1),31712.0,2194.4549672603607,0,11,0,404,0,1574,0,399,47788,36.35233976403061,50176,0.0,0.0,166.25617825255102
Tukham malanga (17),49729.0,892.0,0,3,0,280,0,1342,0,279,48272,22.717036033163264,50176,0.0,0.0,202.11047114158163
Tukham malanga (18),99.0,54.62741672992706,0,37,0,1006,0,2250,0,1057,45826,79.6875,50176,0.0,0.0,96.57535475127551
Tukham malanga (19),49729.0,892.0,0,6,0,243,0,1406,0,256,48265,23.04229113520408,50176,0.0,0.0,205.9881218112245
Tukham malanga (20),476.5,171.43859934806824,0,23,0,768,0,1518,0,796,47071,59.94349888392857,50176,0.0,0.0,68.95408163265306
Tukham malanga (21),45261.0,853.6568541526794,0,4,0,246,0,1168,0,248,48510,24.643156090561224,50176,0.0,0.0,194.9396125637755
Tukham malanga (22),45938.0,858.0,0,1,0,285,0,1234,0,286,48370,28.647859534438776,50176,0.0,0.0,155.44144610969389
Tukham malanga (23),45492.0,854.0,0,5,0,320,0,1337,0,320,48194,32.906668526785715,50176,0.0,0.0,169.5443040497449
Tukham malanga (24),49729.0,892.0,0,3,0,314,0,1389,0,326,48144,25.822205835459183,50176,0.0,0.0,179.73393654336735
Tukham malanga (25),49729.0,892.0,0,3,0,314,0,1389,0,326,48144,25.822205835459183,50176,0.0,0.0,179.73393654336735
Tukham malanga (26),13266.5,797.2619732618332,0,21,0,496,0,1645,0,466,47548,41.622488839285715,50176,0.0,0.0,169.43249760841837
Tukham malanga (27),13266.5,797.2619732618332,0,21,0,496,0,1645,0,466,47548,41.622488839285715,50176,0.0,0.0,169.43249760841837
Tukham malanga (28),49729.0,892.0,0,5,0,309,0,1357,0,311,48194,25.542689732142858,50176,0.0,0.0,172.2022480867347
Tukham malanga (29),49729.0,892.0,0,4,0,236,0,1251,0,237,48448,19.64744100765306,50176,0.0,0.0,207.78210698341837
Tukham malanga (30),49729.0,892.0,0,4,0,227,0,1279,0,222,48444,19.637276785714285,50176,0.0,0.0,213.37751116071428
Tukham malanga (31),25303.5,2093.4427729845047,0,9,0,383,0,1524,0,376,47884,33.34881218112245,50176,0.0,0.0,133.50197305484693
Tukham malanga (32),49729.0,892.0,0,4,0,334,0,1418,0,346,48074,27.4332350127551,50176,0.0,0.0,171.49075255102042
Tukham malanga (33),31712.0,2194.4549672603607,0,11,0,404,0,1574,0,399,47788,36.35233976403061,50176,0.0,0.0,166.25617825255102
Tukham malanga (34),25414.0,2034.3717056512833,0,8,0,380,0,1475,0,381,47932,32.42895009566327,50176,0.0,0.0,133.91870615433675
Tukham malanga (35),179.5,70.87005734443665,0,26,0,1119,0,2206,0,1270,45555,93.0483697385204,50176,0.0,0.0,128.94331951530611
Tukham malanga (36),46161.0,860.0,0,4,0,371,0,1326,0,367,48108,33.155691964285715,50176,0.0,0.0,172.78669084821428
Tukham malanga (37),49729.0,892.0,0,4,0,340,0,1344,0,340,48148,26.050900829081634,50176,0.0,0.0,178.5904615752551
Tukham malanga (38),49729.0,892.0,0,0,0,249,0,1192,0,249,48486,18.54462292729592,50176,0.0,0.0,192.63233418367346
Tukham malanga (39),49729.0,892.0,0,3,0,493,0,1402,0,488,47790,33.897680165816325,50176,0.0,0.0,146.09036192602042
Tukham malanga (40),49729.0,892.0,0,8,0,364,0,1470,0,372,47962,29.049346301020407,50176,0.0,0.0,188.66828762755102
Tukham malanga (41),49729.0,892.0,0,3,0,280,0,1342,0,279,48272,22.717036033163264,50176,0.0,0.0,202.11047114158163
Tukham malanga (42),49729.0,892.0,0,4,0,300,0,1415,0,304,48153,26.3558274872449,50176,0.0,0.0,167.19636878188774
Tukham malanga (43),49729.0,892.0,0,0,0,249,0,1192,0,249,48486,18.54462292729592,50176,0.0,0.0,192.63233418367346
Tukham malanga (44),49729.0,892.0,0,8,0,364,0,1470,0,372,47962,29.049346301020407,50176,0.0,0.0,188.66828762755102
Tukham malanga (45),49729.0,892.0,0,3,0,280,0,1342,0,279,48272,22.717036033163264,50176,0.0,0.0,202.11047114158163
Tukham malanga (46),10.0,13.656854152679443,0,22,0,941,0,1600,0,1004,46609,69.228515625,50176,0.0,0.0,173.4473652742347
Tukham malanga (47),6.0,10.828427076339722,0,59,0,1427,0,2409,0,1533,44748,107.65435666454081,50176,0.0,0.0,126.50898836096938
Tukham malanga (48),49729.0,892.0,0,3,0,280,0,1342,0,279,48272,22.717036033163264,50176,0.0,0.0,202.11047114158163
Tukham malanga (49),49729.0,892.0,0,2,0,362,0,1275,0,363,48174,26.660754145408163,50176,0.0,0.0,186.1932995854592
Tukham malanga (50),40054.0,1435.6467489004135,0,1,0,146,0,1229,0,142,48658,15.647819674744898,50176,0.0,0.0,207.0604472257653
Tukhm shalgham (1),18686.0,1192.4406856298447,0,9,0,247,0,917,0,251,48752,24.119698660714285,50176,0.0,0.0,97.14455117984694
Tukhm shalgham (11),107.5,85.35533833503723,0,54,0,1063,0,2386,0,1113,45560,87.92560188137755,50176,0.0,0.0,124.94369818239795
Tukhm shalgham (12),4090.0,579.6812388896942,0,8,0,359,0,1224,0,353,48232,33.460618622448976,50176,0.0,0.0,69.70623405612245
Tukhm shalgham (13),3431.0,505.4558436870575,0,19,0,467,0,1372,0,462,47856,43.65025111607143,50176,0.0,0.0,177.51813616071428
Tukhm shalgham (14),18686.0,1192.4406856298447,0,9,0,247,0,917,0,251,48752,24.119698660714285,50176,0.0,0.0,97.14455117984694
Tukhm shalgham (15),6.5,12.242640614509583,0,25,0,590,0,1365,0,610,47586,48.29021843112245,50176,0.0,0.0,138.36555325255102
Tukhm shalgham (16),0.0,6.0,0,43,0,826,0,2434,0,1145,45728,77.20742984693878,50176,0.0,0.0,138.5332629145408
Tukhm shalgham (17),21390.0,1453.3178824186325,0,38,0,841,0,2597,0,1123,45577,77.8579400510204,50176,0.0,0.0,121.74196827168367
Tukhm shalgham (18),0.0,2.0,0,51,0,760,0,2357,0,1067,45941,74.7476881377551,50176,0.0,0.0,139.02114556760205
Tukhm shalgham (19),0.0,2.0,0,51,0,760,0,2357,0,1067,45941,74.7476881377551,50176,0.0,0.0,139.02114556760205
Tukhm shalgham (20),21390.0,1453.3178824186325,0,38,0,841,0,2597,0,1123,45577,77.8579400510204,50176,0.0,0.0,121.74196827168367
Tukhm shalgham (21),0.0,6.0,0,43,0,826,0,2434,0,1145,45728,77.20742984693878,50176,0.0,0.0,138.5332629145408
Tukhm shalgham (22),6.5,12.242640614509583,0,25,0,590,0,1365,0,610,47586,48.29021843112245,50176,0.0,0.0,138.36555325255102
Tukhm shalgham (23),166.0,54.97056233882904,0,11,0,796,0,2006,0,867,46496,67.12960379464286,50176,0.0,0.0,169.23429528061226
Tukhm shalgham (24),4090.0,579.6812388896942,0,8,0,359,0,1224,0,353,48232,33.460618622448976,50176,0.0,0.0,69.70623405612245
Tukhm shalgham (25),0.0,2.0,1,65,0,1280,0,3073,0,1475,44282,107.2020487882653,50176,0.0,0.0,153.07826450892858
Tukhm shalgham (26),34175.5,1576.295584321022,0,10,0,462,0,999,0,491,48214,37.61270328443877,50176,0.0,0.0,176.78123007015307
Tukhm shalgham (27),115.5,51.21320307254791,0,53,0,1066,0,2017,0,1089,45951,84.57649075255102,50176,0.0,0.0,111.49643255739795
Tukhm shalgham (28),0.0,2.0,1,56,0,1044,0,2484,0,1216,45375,83.77859933035714,50176,0.0,0.0,165.51419005102042
Tukhm shalgham (29),0.0,4.0,0,43,0,914,0,1921,0,928,46370,73.41617506377551,50176,0.0,0.0,122.36198580994898
Tukhm shalgham (30),0.0,2.0,1,65,0,1280,0,3073,0,1475,44282,107.2020487882653,50176,0.0,0.0,153.07826450892858
Tukhm shalgham (31),4090.0,579.6812388896942,0,8,0,359,0,1224,0,353,48232,33.460618622448976,50176,0.0,0.0,69.70623405612245
Tukhm shalgham (32),0.0,4.0,0,43,0,914,0,1921,0,928,46370,73.41617506377551,50176,0.0,0.0,122.36198580994898
Tukhm shalgham (33),4.0,8.828427076339722,0,69,0,1622,0,3297,0,1739,43449,127.98788265306122,50176,0.0,0.0,152.05167809311226
Tukhm shalgham (34),16.0,17.656854152679443,2,43,0,1038,0,2012,0,994,46087,77.94941804846938,50176,0.0,0.0,151.67560188137756
Tukhm shalgham (35),1.5,5.414213538169861,0,51,0,969,0,1958,0,980,46218,79.8958665497449,50176,0.0,0.0,115.05391023596938
Tukhm shalgham (36),0.0,0.0,2,53,0,1240,0,2291,0,1371,45219,95.01514668367346,50176,0.0,0.0,167.90278220663265
Tukhm shalgham (37),0.0,0.0,2,45,0,703,0,1464,0,693,47269,56.40634964923469,50176,0.0,0.0,89.5620416135204
Tukhm shalgham (38),0.0,0.0,1,71,0,1163,0,2136,0,1244,45561,88.9420240752551,50176,0.0,0.0,174.4383769132653
Tukhm shalgham (39),14192.5,1487.1686067581177,0,6,0,268,0,1244,0,260,48398,25.212352519132654,50176,0.0,0.0,78.7320631377551
Tukhm shalgham (40),0.0,0.0,2,69,0,1079,0,2074,0,1080,45872,87.12771045918367,50176,0.0,0.0,132.07389987244898
Tukhm shalgham (41),4090.0,579.6812388896942,0,8,0,359,0,1224,0,353,48232,33.460618622448976,50176,0.0,0.0,69.70623405612245
Tukhm shalgham (42),4.5,12.242640495300293,0,14,0,340,0,1135,0,307,48380,31.737783003826532,50176,0.0,0.0,60.787129304846935
Tukhm shalgham (43),1.5,5.414213538169861,1,33,0,1097,0,2574,0,1140,45331,94.66448102678571,50176,0.0,0.0,150.2881855867347
Tukhm shalgham (44),108.0,58.97056245803833,0,53,0,1311,0,3012,0,1487,44313,108.13207509566327,50176,0.0,0.0,159.64435188137756
Tunga (1),154.0,68.2842710018158,0,17,0,783,0,1319,0,809,47248,59.806281887755105,50176,0.0,0.0,127.91673309948979
Tunga (10),3336.5,382.8355666399002,0,14,0,354,0,801,0,322,48685,26.223692602040817,50176,0.0,0.0,42.857441804846935
Tunga (13),5.0,8.828427076339722,0,15,0,268,0,522,0,227,49144,17.284259406887756,50176,0.0,0.0,17.665417729591837
Tunga (14),0.5,3.414213538169861,1,58,0,1303,0,2363,0,1440,45011,98.55229591836735,50176,0.0,0.0,120.44602997448979
Tunga (15),0.0,0.0,3,135,0,1685,0,3557,0,2043,42753,131.20994100765307,50176,0.0,0.0,133.28344228316325
Tunga (16),3.0,6.828427076339722,0,17,0,884,0,1777,0,846,46652,73.9599609375,50176,0.0,0.0,81.28328284438776
Tunga (17),108.0,60.62741661071777,0,39,0,1092,0,1996,0,1203,45846,83.52449378188776,50176,0.0,0.0,149.87653459821428
Tunga (18),31000.5,1807.8002004623413,0,11,0,780,0,1398,0,861,47126,59.81136399872449,50176,0.0,0.0,152.17873086734693
Tunga (19),0.0,0.0,2,30,0,732,0,1351,0,773,47288,59.28790656887755,50176,0.0,0.0,143.63062021683675
Tunga (2),0.0,0.0,2,39,0,1170,0,1928,0,1230,45807,87.46312978316327,50176,0.0,0.0,143.7271803252551
Tunga (20),0.0,0.0,1,49,0,1180,0,2124,0,1249,45573,92.49950175382654,50176,0.0,0.0,129.83777104591837
Tunga (21),0.0,0.0,1,29,0,506,0,950,0,438,48252,39.6760403380102,50176,0.0,0.0,40.682298309948976
Tunga (22),151.5,66.87005722522736,0,24,0,779,0,1310,0,799,47264,59.83677455357143,50176,0.0,0.0,128.1301817602041
Tunga (23),12.5,22.242640614509583,0,52,0,1217,0,2147,0,1264,45496,91.94555165816327,50176,0.0,0.0,131.27092633928572
Tunga (24),666.0,127.25483274459839,0,8,0,720,0,1279,0,783,47386,57.15341996173469,50176,0.0,0.0,128.4554368622449
Tunga (25),8030.0,518.8284270763397,0,0,0,17,0,1020,0,9,49130,11.444913903061224,50176,0.0,0.0,85.09994818239795
Tunga (26),4.5,9.41421353816986,0,21,0,267,0,476,0,213,49199,18.341338488520407,50176,0.0,0.0,11.495735012755102
Tunga (27),0.0,4.0,0,53,0,829,0,1497,0,802,46995,61.651088169642854,50176,0.0,0.0,53.47905373086735
Tunga (28),49729.0,892.0,0,1,0,173,0,1257,0,201,48544,17.375737404336736,50176,0.0,0.0,158.07397959183675
Tunga (29),32261.5,1456.6000673770905,0,0,0,201,0,1174,0,197,48604,16.715062978316325,50176,0.0,0.0,167.45555644132654
